,Country,Year,Yield,Crop,precip_0,precip_1,precip_2,precip_3,precip_4,precip_5,precip_6,precip_7,precip_8,precip_9,precip_10,precip_11,precip_12,precip_13,precip_14,precip_15,precip_16,precip_17,precip_18,precip_19,precip_20,precip_21,precip_22,precip_23,min_temp_0,min_temp_1,min_temp_2,min_temp_3,min_temp_4,min_temp_5,min_temp_6,min_temp_7,min_temp_8,min_temp_9,min_temp_10,min_temp_11,min_temp_12,min_temp_13,min_temp_14,min_temp_15,min_temp_16,min_temp_17,min_temp_18,min_temp_19,min_temp_20,min_temp_21,min_temp_22,min_temp_23,max_temp_0,max_temp_1,max_temp_2,max_temp_3,max_temp_4,max_temp_5,max_temp_6,max_temp_7,max_temp_8,max_temp_9,max_temp_10,max_temp_11,max_temp_12,max_temp_13,max_temp_14,max_temp_15,max_temp_16,max_temp_17,max_temp_18,max_temp_19,max_temp_20,max_temp_21,max_temp_22,max_temp_23,avg_temp_0,avg_temp_1,avg_temp_2,avg_temp_3,avg_temp_4,avg_temp_5,avg_temp_6,avg_temp_7,avg_temp_8,avg_temp_9,avg_temp_10,avg_temp_11,avg_temp_12,avg_temp_13,avg_temp_14,avg_temp_15,avg_temp_16,avg_temp_17,avg_temp_18,avg_temp_19,avg_temp_20,avg_temp_21,avg_temp_22,avg_temp_23,Agricultural Land Mass,flood_0,flood_1,flood_2,flood_3,flood_4,flood_5,flood_6,flood_7,flood_8,flood_9,flood_10,flood_11,flood_12,flood_13,flood_14,flood_15,flood_16,flood_17,flood_18,flood_19,flood_20,flood_21,flood_22,flood_23,drought_0,drought_1,drought_2,drought_3,drought_4,drought_5,drought_6,drought_7,drought_8,drought_9,drought_10,drought_11,drought_12,drought_13,drought_14,drought_15,drought_16,drought_17,drought_18,drought_19,drought_20,drought_21,drought_22,drought_23,disaster_0,disaster_1,disaster_2,disaster_3,disaster_4,disaster_5,disaster_6,disaster_7,disaster_8,disaster_9,disaster_10,disaster_11,disaster_12,disaster_13,disaster_14,disaster_15,disaster_16,disaster_17,disaster_18,disaster_19,disaster_20,disaster_21,disaster_22,disaster_23,total_ppl_affected
83344,Panama,2018,8834,Avocados,113.43,39.11,45.80,109.54,308.54,325.26,219.37,254.09,273.75,398.73,317.08,153.17,43.59,37.91,54.71,108.31,362.26,287.24,224.19,257.55,270.00,382.04,386.27,167.59,20.34,20.55,21.27,22.78,22.41,21.68,22.23,21.02,21.45,20.87,20.37,20.82,20.42,20.53,21.58,21.80,21.71,21.62,22.01,21.37,21.27,21.03,21.26,20.60,29.03,29.63,30.02,31.32,30.37,29.39,30.00,29.07,29.43,28.77,29.44,28.81,29.01,29.62,30.65,30.57,29.92,29.45,29.85,29.49,29.12,28.88,28.62,29.08,24.65,25.07,25.63,27.02,26.37,25.51,26.09,25.03,25.41,24.80,24.88,24.79,24.69,25.04,26.09,26.16,25.80,25.51,25.91,25.41,25.17,24.93,24.91,24.82,22589.999999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106767,Papua New Guinea,2018,1383174,Bananas,306.14,306.60,332.18,277.92,254.65,194.88,211.78,211.92,199.03,235.53,239.43,292.47,306.14,297.55,366.71,279.15,256.81,217.84,215.19,211.92,217.63,260.85,229.80,282.27,19.92,19.99,19.94,19.61,19.87,18.80,18.55,18.60,18.78,19.25,19.40,19.87,19.95,19.98,19.90,19.61,19.87,18.74,18.56,18.61,18.76,19.21,19.42,19.83,31.13,30.95,30.97,31.10,30.46,30.30,29.91,30.15,30.80,31.47,31.77,31.54,31.15,30.94,30.94,31.10,30.45,30.25,29.93,30.16,30.81,31.43,31.79,31.50,25.50,25.44,25.43,25.33,25.14,24.52,24.20,24.35,24.77,25.34,25.56,25.68,25.53,25.43,25.40,25.33,25.14,24.47,24.22,24.36,24.76,25.29,25.58,25.64,11899.99999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544445.0
49658,Paraguay,2018,511,Apples,187.28,114.61,113.62,24.50,120.31,21.25,15.65,23.77,97.48,191.15,211.91,86.72,91.56,116.31,179.69,147.18,149.26,12.23,48.18,15.02,7.70,61.81,147.92,117.56,23.15,22.12,20.86,17.45,16.22,14.31,14.11,15.84,18.30,19.35,19.05,22.13,22.04,21.33,20.02,19.88,16.47,11.55,11.93,11.53,17.40,19.48,20.75,21.65,34.36,32.67,31.52,27.46,25.10,24.06,26.61,29.23,30.34,30.71,32.21,33.87,32.25,32.35,30.85,31.94,27.48,22.83,23.69,25.43,30.22,30.47,31.56,33.18,28.73,27.37,26.17,22.43,20.64,19.16,20.33,22.51,24.30,25.00,25.61,27.98,27.12,26.82,25.41,25.88,21.95,17.17,17.79,18.46,23.78,24.94,26.13,27.39,218190.00000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46300.0
51077,Peru,2018,140569,Apples,175.74,169.68,173.76,132.20,111.93,81.42,75.83,78.48,88.13,133.14,135.02,168.89,189.50,172.87,178.99,145.32,117.07,90.40,92.16,64.87,79.40,125.75,145.27,172.27,15.58,15.56,15.51,14.78,14.06,12.61,12.19,12.38,13.04,14.00,14.03,14.09,14.65,14.89,14.67,14.39,13.79,11.76,11.92,11.69,13.11,13.87,14.04,14.16,26.39,26.44,26.53,26.49,26.09,25.53,25.29,25.96,26.07,26.61,26.61,26.20,25.59,25.71,25.76,26.14,25.78,24.54,25.10,25.09,26.28,26.47,26.49,26.26,20.96,20.97,20.99,20.61,20.05,19.05,18.72,19.15,19.54,20.28,20.29,20.12,20.10,20.28,20.19,20.24,19.77,18.13,18.49,18.37,19.68,20.15,20.24,20.19,236087.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188705.0
84499,Philippines,2018,19443,Avocados,246.26,118.10,67.18,119.15,123.53,300.66,334.75,331.12,376.91,188.44,135.85,254.11,119.08,30.14,55.82,70.60,186.21,235.52,293.68,364.59,242.34,179.71,288.74,220.10,21.42,20.80,21.38,22.24,23.04,21.87,21.77,22.32,22.30,22.15,22.31,21.84,21.20,20.91,21.20,22.21,22.81,22.65,22.49,22.47,22.41,21.77,21.91,22.00,28.64,28.62,29.73,31.12,31.47,30.46,29.93,30.17,30.15,29.78,29.89,29.05,28.45,29.19,30.80,31.67,31.97,30.43,29.97,29.96,30.44,30.48,30.20,29.53,25.00,24.68,25.53,26.66,27.23,26.14,25.83,26.21,26.20,25.94,26.08,25.42,24.80,25.03,25.97,26.92,27.37,26.51,26.21,26.20,26.40,26.10,26.03,25.74,124399.99999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51878,Poland,2018,3999523,Apples,36.65,14.35,30.78,28.37,37.59,54.87,97.13,42.79,47.27,39.60,17.11,57.62,44.66,19.21,35.69,19.43,86.38,38.64,60.67,61.59,58.58,36.09,43.66,36.06,-6.98,-2.63,2.43,2.59,8.18,12.19,13.05,13.45,9.80,6.83,2.35,0.02,-1.40,-5.67,-3.14,6.57,10.81,12.53,14.98,14.84,10.36,5.55,1.83,-0.33,-0.99,3.29,10.64,11.91,19.69,23.04,23.56,24.99,17.49,13.42,7.09,4.47,3.47,-0.08,4.89,18.23,23.32,23.87,25.43,26.58,21.08,15.78,7.36,3.67,-3.96,0.33,6.51,7.22,13.91,17.59,18.28,19.20,13.62,10.10,4.69,2.23,1.03,-2.87,0.88,12.37,17.04,18.18,20.18,20.69,15.69,10.64,4.57,1.66,145120.00000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53028,Portugal,2018,267441,Apples,87.04,87.07,241.37,115.44,43.50,46.12,9.01,1.58,16.37,97.16,157.32,42.43,56.73,20.72,38.31,83.26,13.73,16.30,6.79,12.43,24.59,76.91,126.75,162.97,3.60,6.60,6.70,10.24,12.17,14.92,16.31,16.00,14.19,13.29,7.64,4.61,5.11,3.61,6.87,8.55,10.26,14.02,16.02,17.35,15.49,11.29,8.46,5.82,13.82,15.67,18.32,20.96,24.55,29.04,29.93,30.91,26.99,24.59,17.41,14.06,14.08,14.11,15.17,18.81,22.19,25.80,28.39,31.29,28.94,22.39,16.00,15.17,8.69,11.12,12.49,15.57,18.33,21.96,23.10,23.43,20.57,18.92,12.50,9.31,9.57,8.83,10.99,13.66,16.21,19.88,22.18,24.29,22.19,16.82,12.20,10.47,35739.89999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3584.0
85303,Puerto Rico,2018,771,Avocados,180.48,189.11,92.20,118.87,202.34,115.35,175.04,244.37,145.76,208.59,178.38,67.74,94.20,83.72,36.32,127.21,88.17,109.69,271.91,184.13,442.79,115.16,115.46,175.27,19.39,19.92,19.78,20.99,22.31,23.00,23.19,23.53,23.19,22.38,21.79,20.82,19.89,19.02,19.83,20.70,21.24,23.04,22.59,23.33,22.59,22.36,21.84,20.46,26.24,27.07,26.99,28.01,29.16,29.68,29.81,29.97,30.20,29.15,28.64,27.27,26.74,26.17,27.04,27.72,28.09,29.73,29.21,29.77,29.60,29.13,28.69,26.92,22.79,23.47,23.37,24.47,25.69,26.30,26.50,26.73,26.68,25.74,25.18,24.02,23.29,22.57,23.42,24.18,24.63,26.34,25.90,26.53,26.08,25.72,25.23,23.67,1689.0000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750466.0
54017,Romania,2018,643856,Apples,40.31,57.37,68.28,17.38,47.00,153.39,90.34,17.19,32.14,21.08,43.42,60.55,54.75,18.21,18.64,59.14,116.15,72.37,51.19,45.27,30.24,30.92,33.41,29.42,-10.64,-3.75,2.10,3.34,9.29,14.02,14.70,15.18,10.31,4.85,1.87,-1.33,-3.91,-3.84,-2.03,7.35,11.48,13.78,15.24,15.84,10.29,6.13,1.21,-3.35,-1.85,4.79,13.00,15.26,21.26,26.48,27.52,29.21,22.79,16.16,8.95,5.47,3.95,2.74,7.37,20.59,24.42,25.66,26.38,29.34,23.47,18.86,9.01,2.22,-6.22,0.52,7.53,9.28,15.25,20.23,21.09,22.17,16.52,10.48,5.39,2.06,0.02,-0.55,2.66,13.94,17.92,19.69,20.78,22.56,16.85,12.47,5.10,-0.57,134140.00000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0
85689,Rwanda,2018,454174,"Beans, dry",97.27,106.96,146.98,169.17,111.84,29.30,14.66,42.31,41.92,120.56,88.90,154.30,129.78,35.26,72.17,73.15,145.04,30.65,5.25,71.26,102.90,226.52,215.56,242.91,12.97,13.46,13.71,14.18,14.28,13.83,12.62,14.58,14.42,15.08,13.38,13.07,13.73,13.30,13.09,13.62,13.72,12.53,12.33,13.04,12.93,13.95,14.31,14.38,26.16,25.72,25.26,25.90,25.04,25.37,25.30,26.68,26.10,26.36,24.46,24.96,24.47,26.13,23.99,24.23,24.48,24.89,25.56,25.73,26.28,25.82,25.39,25.15,19.54,19.56,19.47,20.03,19.64,19.58,18.93,20.61,20.25,20.70,18.91,19.01,19.08,19.69,18.52,18.90,19.08,18.69,18.92,19.37,19.57,19.86,19.83,19.72,18117.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32346.0
86162,Samoa,2018,1368,Avocados,442.74,695.66,206.63,362.05,191.63,89.40,202.27,199.86,208.65,285.61,292.83,513.22,413.77,542.10,312.10,225.70,291.07,148.96,335.91,189.15,141.60,234.49,198.64,422.60,25.90,25.20,25.97,25.70,25.67,24.77,24.50,24.53,24.80,24.40,24.90,25.20,25.00,25.50,25.47,25.30,25.27,24.97,24.10,23.80,24.60,24.70,25.37,25.20,30.93,30.50,31.10,30.73,30.20,29.73,29.73,29.47,30.27,30.03,30.50,30.43,30.60,30.53,30.50,30.13,30.27,29.93,29.30,29.30,30.30,30.10,30.50,31.20,28.40,27.80,28.50,28.20,27.90,27.23,27.10,26.97,27.50,27.20,27.70,27.80,27.80,28.00,27.97,27.70,27.77,27.43,26.70,26.50,27.40,27.40,27.90,28.20,757.0000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107368,Sao Tome and Principe,2018,6293,Bananas,210.16,200.65,222.06,188.69,293.76,83.13,73.29,39.31,236.06,188.85,278.00,236.77,164.98,140.98,209.97,242.96,233.98,84.03,51.01,75.02,155.01,334.98,278.00,199.00,21.00,21.10,20.80,21.00,20.80,19.90,18.80,18.70,19.50,20.30,20.30,20.70,21.10,21.10,21.00,21.10,21.10,19.70,18.60,19.40,20.20,20.00,20.60,20.90,27.80,28.30,28.20,28.30,27.10,25.80,24.40,24.10,24.90,26.00,26.50,27.20,27.90,28.30,28.40,28.40,27.40,25.60,24.20,24.80,25.60,25.70,26.80,27.40,24.40,24.70,24.50,24.60,23.90,22.80,21.60,21.40,22.20,23.10,23.40,23.90,24.50,24.70,24.70,24.70,24.20,22.60,21.40,22.10,22.90,22.80,23.70,24.10,439.99999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119483,Saudi Arabia,2018,624702,Barley,4.53,6.13,10.37,18.78,9.19,2.15,3.86,3.25,1.13,2.71,11.83,4.99,9.10,6.37,15.25,16.11,7.92,2.14,3.85,3.22,1.06,3.79,7.96,5.73,11.09,10.52,15.23,20.32,23.90,26.25,27.44,27.10,24.73,19.94,15.82,12.15,10.30,13.56,17.25,19.47,23.85,26.47,27.36,26.78,24.95,20.41,15.33,12.31,22.38,22.52,27.44,32.84,37.18,40.13,40.38,40.50,38.70,33.73,28.09,23.96,21.80,25.48,29.90,32.05,36.89,40.11,40.07,40.14,38.82,33.92,27.50,23.72,16.71,16.49,21.31,26.55,30.51,33.17,33.89,33.77,31.69,26.81,21.93,18.03,16.02,19.50,23.55,25.73,30.35,33.26,33.69,33.44,31.86,27.14,21.39,17.99,1736290.0000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0
108062,Senegal,2018,30541,Bananas,0.00,0.00,0.01,0.07,1.68,65.97,115.37,182.56,237.41,73.18,0.98,0.00,0.05,0.57,0.09,0.92,12.75,68.99,89.87,254.15,174.79,96.11,2.36,0.00,16.62,18.41,21.77,23.18,24.31,24.72,24.29,24.03,24.25,23.40,20.06,16.39,16.06,16.99,21.60,22.20,23.43,24.51,24.09,23.98,23.35,23.08,20.66,16.46,34.08,36.60,40.02,40.83,39.69,37.34,34.34,32.91,34.03,37.37,36.99,33.04,33.51,34.20,39.45,39.23,38.81,37.15,34.12,32.84,33.17,35.37,35.62,35.51,25.33,27.48,30.88,31.98,31.97,31.00,29.29,28.44,29.11,30.36,28.50,24.69,24.76,25.57,30.50,30.69,31.09,30.80,29.07,28.39,28.23,29.20,28.12,25.96,88780.00000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320000.0
86512,Seychelles,2018,13,Avocados,46.05,224.19,169.31,163.31,126.31,59.83,46.97,52.61,151.13,169.54,188.23,225.23,493.48,112.53,153.38,168.64,304.54,66.92,76.62,67.87,162.42,287.72,291.31,225.23,24.70,24.90,25.50,26.00,26.00,25.33,24.83,24.69,25.36,25.43,25.10,24.60,24.40,25.10,25.23,26.00,26.30,25.13,24.43,24.46,24.86,25.23,25.20,25.10,30.33,30.60,31.57,32.27,31.07,29.96,29.23,29.26,30.13,30.70,31.20,30.60,30.00,30.90,31.40,32.27,31.30,29.76,28.73,29.03,29.63,30.50,31.23,31.10,27.50,27.70,28.50,29.10,28.50,27.63,27.03,26.96,27.73,28.03,28.10,27.60,27.20,28.00,28.30,29.10,28.80,27.43,26.53,26.73,27.23,27.83,28.20,28.10,15.49999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124637,Sierra Leone,2018,22981,Cassava,5.05,14.82,34.91,92.99,214.41,316.10,465.05,525.67,417.11,280.41,93.10,18.57,5.11,15.01,34.55,95.43,219.80,316.51,298.92,521.84,416.72,272.47,103.35,8.40,19.23,21.15,22.77,22.88,22.54,22.54,22.00,21.89,22.38,22.24,21.72,19.69,19.22,20.62,22.67,23.00,22.85,22.78,21.82,21.57,21.57,21.72,22.07,20.00,32.46,34.94,35.89,34.75,32.23,31.04,29.10,28.85,30.44,31.48,32.15,31.63,32.45,33.67,35.44,34.32,32.54,31.28,28.93,28.54,29.63,30.80,32.11,32.71,25.82,28.02,29.31,28.78,27.36,26.77,25.52,25.35,26.38,26.84,26.91,25.63,25.81,27.13,29.03,28.63,27.67,27.01,25.35,25.03,25.57,26.23,27.07,26.33,39489.99999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13018.0
124740,Singapore,2018,0,Cassava,259.20,65.30,252.50,113.50,225.00,191.90,156.00,112.10,150.10,274.00,254.40,288.80,166.00,75.00,97.90,174.70,103.20,265.80,69.90,57.40,61.50,177.90,159.60,273.10,24.00,23.90,24.30,24.60,25.10,24.30,24.40,24.10,23.70,24.10,23.30,23.60,22.70,22.50,23.30,23.60,24.40,24.20,24.60,24.70,23.60,23.90,23.80,22.90,30.00,30.60,30.90,31.30,31.80,32.20,32.30,31.50,31.50,31.90,31.10,30.80,30.10,32.00,32.50,32.90,32.00,32.10,32.30,32.40,31.40,31.70,31.30,31.60,27.00,27.20,27.60,27.90,28.40,28.20,28.30,27.80,27.60,28.00,27.20,27.20,26.40,27.20,27.90,28.20,28.20,28.10,28.40,28.50,27.50,27.80,27.50,27.20,6.599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108743,Solomon Islands,2018,313,Bananas,333.12,325.72,346.89,250.92,212.46,170.99,226.84,215.73,193.22,204.20,216.09,266.38,333.12,325.72,346.89,250.92,212.46,170.99,226.84,215.73,193.22,204.20,216.09,266.38,22.04,21.88,22.01,21.47,21.79,20.73,20.24,20.32,20.83,21.25,21.45,21.90,22.04,21.88,22.01,21.47,21.79,20.73,20.24,20.32,20.83,21.25,21.45,21.90,30.57,30.07,29.75,29.79,29.09,29.36,28.81,29.19,30.00,30.51,30.67,30.68,30.57,30.07,29.75,29.79,29.09,29.36,28.81,29.19,30.00,30.51,30.67,30.68,26.28,25.96,25.85,25.60,25.43,25.02,24.51,24.72,25.39,25.85,26.04,26.27,26.28,25.96,25.85,25.60,25.43,25.02,24.51,24.72,25.39,25.85,26.04,26.27,1169.9999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
